Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
1644430081,12/04,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199
1644430081,13/04,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902
1644430081,14/04,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226
1644430081,15/04,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750
1644430081,16/04,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493
1644430081,17/04,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011
1644430081,18/04,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806
1644430081,19/04,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300
1644430081,20/04,2436,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430
1644430081,21/04,1223,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140
1644430081,22/04,3673,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344
1644430081,23/04,6637,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677
1644430081,24/04,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413
1644430081,25/04,3580,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497
1644430081,26/04,9919,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123
1644430081,27/04,3032,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489
1644430081,28/04,9405,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108
1644430081,29/04,3176,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498
1644430081,30/04,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846
1644430081,01/05,6132,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696
1644430081,02/05,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580
1644430081,03/05,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324
1644430081,04/05,2309,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222
1644430081,05/05,4363,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463
1644430081,06/05,9787,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328
1644430081,07/05,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404
1644430081,08/05,6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987
1644430081,09/05,6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008
1644430081,10/05,9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799
1644430081,11/05,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276
