Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
2026352035,12/04,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459
2026352035,13/04,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521
2026352035,14/04,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431
2026352035,15/04,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444
2026352035,16/04,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373
2026352035,17/04,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214
2026352035,18/04,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419
2026352035,19/04,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356
2026352035,20/04,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667
2026352035,21/04,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370
2026352035,22/04,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399
2026352035,23/04,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916
2026352035,24/04,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401
2026352035,25/04,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576
2026352035,26/04,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595
2026352035,27/04,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593
2026352035,28/04,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649
2026352035,29/04,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692
2026352035,30/04,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506
2026352035,01/05,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447
2026352035,02/05,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690
2026352035,03/05,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604
2026352035,04/05,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658
2026352035,05/05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926
2026352035,06/05,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736
2026352035,07/05,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491
2026352035,08/05,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555
2026352035,09/05,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869
2026352035,10/05,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141
2026352035,11/05,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698
2026352035,12/05,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364
