Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
1844505072,12/04,6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030
1844505072,13/04,4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860
1844505072,14/04,7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130
1844505072,15/04,3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725
1844505072,16/04,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657
1844505072,17/04,4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793
1844505072,18/04,4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814
1844505072,19/04,197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366
1844505072,20/04,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349
1844505072,21/04,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062
1844505072,22/04,5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827
1844505072,23/04,3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645
1844505072,24/04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,25/04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,26/04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,27/04,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348
1844505072,28/04,6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992
1844505072,29/04,4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856
1844505072,30/04,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763
1844505072,01/05,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541
1844505072,02/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348
1844505072,03/05,4059,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742
1844505072,04/05,2080,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549
1844505072,05/05,2237,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589
1844505072,06/05,44,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351
1844505072,07/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,08/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,09/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,10/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,11/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1844505072,12/05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,711,665
